pc11_district_id,pc11_state_id,vcf_min,vcf_max,vcf_mean,vcf_num_cells,year
161,09,0,27,4.992232310924368,69092.2014343859,2015
161,09,0,23,4.027738777839227,69092.20143362286,2016
161,09,0,32,4.668306790477275,69092.2014343859,2017
161,09,0,33,6.364584032092208,69092.20143362286,2018
161,09,0,39,6.629077730549237,69092.20143362286,2019
161,09,0,37,9.643550022410906,69092.20143373928,2020
162,09,0,22,3.6591675700347097,60249.5976903698,2001
162,09,0,36,2.876296404405957,60249.59768970362,2002
162,09,0,27,1.9559376251643028,60249.59768970362,2003
162,09,0,22,1.92071147208276,60249.597690296,2004
162,09,0,24,3.811231094640422,60249.59768970362,2005
162,09,0,38,2.9721829536794577,60249.59768970362,2006
162,09,0,24,2.3639576655998216,60249.59769022385,2007
162,09,0,31,3.701320315175,60249.597690296,2008
162,09,0,26,1.4492313205045595,60249.5976903698,2009
162,09,0,25,2.8785048986710744,60249.59768970362,2010
162,09,0,38,2.958479922446959,60249.59768970362,2011
162,09,0,21,3.024340210700666,60249.5976903698,2012
162,09,0,33,6.7217784955505655,60249.59768970362,2013
162,09,0,21,4.821661874652107,60249.59768970362,2014
162,09,0,18,3.439459795353202,60249.5976903698,2015
162,09,0,20,3.206252575240591,60249.59768970362,2016
162,09,0,27,4.176241420201117,60249.5976903698,2017
162,09,0,32,4.240414182411688,60249.59768970362,2018
162,09,0,35,4.907979916445408,60249.59768970362,2019
162,09,0,34,8.211458700213527,60249.59769022385,2020
163,09,0,21,3.329613089421776,95313.95266570237,2001
163,09,0,27,2.763445999830035,95313.9526657078,2002
163,09,0,29,1.919161604823283,95313.9526657078,2003
163,09,0,22,2.109910434088396,95313.95266669508,2004
163,09,0,21,4.677228407946091,95313.9526657078,2005
163,09,0,32,2.6588413737757315,95313.9526657078,2006
163,09,0,21,1.9402974847457213,95313.95266554091,2007
163,09,0,30,4.076269022532862,95313.95266669508,2008
163,09,0,18,1.4378716331213428,95313.95266570237,2009
163,09,0,16,2.528081803244261,95313.9526657078,2010
163,09,0,36,2.763244110793799,95313.9526657078,2011
163,09,0,18,3.664645984412484,95313.95266570237,2012
163,09,0,28,6.689224725653817,95313.9526657078,2013
163,09,0,20,3.976450203209728,95313.9526657078,2014
163,09,0,16,3.070220611255837,95313.95266570237,2015
163,09,0,23,2.709648024837822,95313.9526657078,2016
163,09,0,21,2.853668087879364,95313.95266570237,2017
163,09,0,32,3.4557193429099446,95313.9526657078,2018
163,09,0,34,4.051124628095273,95313.9526657078,2019
163,09,0,32,8.541338507195597,95313.95266554091,2020
164,09,0,30,3.4124912952815496,89501.73641651163,2001
164,09,0,31,2.849921929360302,89501.7364164966,2002
164,09,0,26,2.137669241375899,89501.7364164966,2003
164,09,0,27,2.5668634538868536,89501.7364158876,2004
164,09,0,27,5.104122831465999,89501.7364164966,2005
164,09,0,28,2.5966505073704096,89501.7364164966,2006
164,09,0,33,2.1491797628368072,89501.7364162663,2007
164,09,0,28,4.524140774759901,89501.7364158876,2008
164,09,0,33,1.8261591302703664,89501.73641651163,2009
164,09,0,31,2.6700824239494003,89501.7364164966,2010
164,09,0,37,2.720337455105132,89501.7364164966,2011
164,09,0,25,3.8137882964966487,89501.73641651163,2012
164,09,0,32,5.952412385915271,89501.7364164966,2013
164,09,0,25,3.812861219714855,89501.7364164966,2014
164,09,0,24,3.0798970154124063,89501.73641651838,2015
164,09,0,25,2.4816218450133323,89501.7364164966,2016
164,09,0,32,3.0107576228465462,89501.73641651838,2017
164,09,0,29,3.334372504243763,89501.7364164966,2018
164,09,0,33,3.529748844236388,89501.7364164966,2019
164,09,0,33,7.250665314480583,89501.7364162663,2020
165,09,0,22,3.109752848803046,135856.3434720832,2001
165,09,0,22,3.4420354282274435,135856.3434725146,2002
165,09,0,29,3.063079129695112,135856.3434725146,2003
165,09,0,20,2.8974556260932376,135856.34347183342,2004
165,09,0,20,4.08822020051473,135856.3434725146,2005
165,09,0,15,3.938515196486948,135856.3434725146,2006
165,09,0,17,3.316877954880688,135856.34347237798,2007
165,09,0,23,4.620501969647788,135856.34347183342,2008
165,09,0,27,2.61135720877449,135856.3434720832,2009
165,09,0,23,3.3707839292287405,135856.3434725146,2010
165,09,0,33,2.969151608839292,135856.3434725146,2011
165,09,0,23,4.447486165978814,135856.3434720832,2012
165,09,0,40,7.438375035133731,135856.3434725146,2013
165,09,0,28,4.945688796063383,135856.3434725146,2014
165,09,0,18,3.548886550839432,135856.3434720832,2015
165,09,0,20,3.733468059135368,135856.3434725146,2016
165,09,0,24,3.9492981701176015,135856.3434720832,2017
165,09,0,29,5.324370807193547,135856.3434725146,2018
165,09,0,33,5.09796729436791,135856.3434725146,2019
165,09,0,35,6.923695503840447,135856.34347237798,2020
166,09,0,37,2.934509158097212,148960.1761188258,2001
166,09,0,37,3.655352579075896,148960.17611904428,2002
166,09,0,36,3.346228945127156,148960.17611904428,2003
166,09,0,28,3.0562041992674565,148960.17611724918,2004
166,09,0,30,4.296757716449933,148960.17611904428,2005
166,09,0,27,3.590881029205382,148960.17611904428,2006
166,09,0,32,2.7429983171419217,148960.17611950857,2007
166,09,0,31,5.001551048883188,148960.17611724918,2008
166,09,0,37,3.332301173972311,148960.1761188258,2009
166,09,0,28,3.1415656721496443,148960.17611904428,2010
166,09,0,37,2.8880128413751387,148960.17611904428,2011
166,09,0,37,4.508610168210622,148960.1761188258,2012
166,09,0,39,7.738773129815154,148960.17611904428,2013
166,09,0,40,5.3713381345999975,148960.17611904428,2014
166,09,0,30,3.8500197186137872,148960.1761188258,2015
166,09,0,28,3.216537708013704,148960.17611904428,2016
166,09,0,30,3.9373805842192,148960.1761188258,2017
166,09,0,30,4.298575699935636,148960.17611904428,2018
166,09,0,38,4.22951819780859,148960.17611904428,2019
166,09,0,44,6.589355760661165,148960.17611950857,2020
167,09,0,49,4.234468547743124,145777.58420312422,2001
167,09,0,39,5.237856189480579,145777.58420088855,2002
167,09,0,40,4.318402015308434,145777.58420088855,2003
167,09,0,29,4.089338326476692,145777.5842048414,2004
167,09,0,39,5.860039074844231,145777.58420088855,2005
167,09,0,49,5.170990870206375,145777.58420088855,2006
167,09,0,33,3.617625428341096,145777.58420169057,2007
167,09,0,39,5.154834231274936,145777.5842048414,2008
167,09,0,46,5.289300690690379,145777.58420312422,2009
167,09,0,45,3.569701550992156,145777.58420088855,2010
167,09,0,36,2.724258503866458,145777.58420088855,2011
167,09,0,34,4.996057451631506,145777.58420312422,2012
167,09,0,47,9.774307245552832,145777.58420088855,2013
167,09,0,75,7.291697944890122,145777.58420088855,2014
167,09,0,43,4.649259866550947,145777.58420312422,2015
167,09,0,26,3.52949841364478,145777.58420088855,2016
167,09,0,29,4.3970042091291575,145777.58420312422,2017
167,09,0,30,3.1303727520238613,145777.58420088855,2018
167,09,0,51,5.459003711122529,145777.58420088855,2019
167,09,1,72,7.233318558125708,145777.58420169057,2020
168,09,0,32,2.8320668204373884,116231.8146137132,2001
168,09,0,22,4.330799564987355,116231.81461327129,2002
168,09,0,43,2.847389410067615,116231.81461327129,2003
168,09,0,33,3.448042068667174,116231.81461276783,2004
168,09,0,26,4.868054977794136,116231.81461327129,2005
168,09,0,34,4.132394888998444,116231.81461327129,2006
168,09,0,18,3.1345232719745826,116231.81461410712,2007
168,09,0,37,5.924071658844751,116231.81461276783,2008
168,09,0,38,2.836029933630773,116231.8146137132,2009
168,09,0,31,3.5209434102469057,116231.81461327129,2010
168,09,0,40,2.612683610724176,116231.81461327129,2011
168,09,0,29,3.834183015694866,116231.8146137132,2012
168,09,0,40,7.263928200499787,116231.81461327129,2013
168,09,0,35,5.018718704980189,116231.81461327129,2014
168,09,0,25,3.5956695772826,116231.81461369785,2015
168,09,0,23,2.771177711613276,116231.81461327129,2016
168,09,0,30,3.5596556722524757,116231.81461369785,2017
168,09,0,32,4.066887213227699,116231.81461327129,2018
168,09,0,47,3.770716912208922,116231.81461327129,2019
168,09,0,37,6.877528572678451,116231.81461410712,2020
169,09,0,27,2.539935638310675,95622.98201110498,2001
169,09,0,25,4.859867175386825,95622.9820108714,2002
169,09,0,30,2.6686903576569048,95622.9820108714,2003
169,09,1,24,3.4468512015372457,95622.98201088484,2004
169,09,0,30,5.017186723996344,95622.9820108714,2005
169,09,0,32,3.9212476362522217,95622.9820108714,2006
169,09,0,24,3.3607446822999343,95622.98201094384,2007
169,09,0,25,5.665365731671197,95622.98201088484,2008
169,09,1,35,3.134547409591523,95622.98201110498,2009
169,09,0,25,3.324822965999941,95622.9820108714,2010
169,09,0,37,3.0002906538565184,95622.9820108714,2011
169,09,0,24,3.978824693713434,95622.98201110498,2012
169,09,0,37,7.354420683383026,95622.9820108714,2013
169,09,0,31,5.046180782617975,95622.9820108714,2014
169,09,0,19,3.600021053507742,95622.98201110498,2015
169,09,0,22,2.3008949936743157,95622.9820108714,2016
169,09,0,27,3.405770503083235,95622.98201110498,2017
169,09,0,27,3.0492032793021067,95622.9820108714,2018
169,09,0,39,3.181947553179825,95622.9820108714,2019
169,09,1,36,5.912815770990466,95622.98201094384,2020
170,09,0,37,4.6302028612219885,129909.66416488988,2001
170,09,0,29,3.6902337571355983,129909.66416337396,2002
170,09,0,45,3.046245998064282,129909.66416337396,2003
170,09,0,36,4.385400641366829,129909.66416581676,2004
170,09,0,34,5.85855852911774,129909.66416337396,2005
170,09,0,34,4.473473292893779,129909.66416337396,2006
170,09,0,32,3.636004310025477,129909.66416473224,2007
170,09,0,33,5.784850808936225,129909.66416581676,2008
170,09,0,44,2.812170868221153,129909.66416488988,2009
170,09,0,23,3.5355337286217443,129909.66416337396,2010
170,09,0,39,3.776727402746721,129909.66416337396,2011
170,09,0,27,4.88718560631679,129909.66416488988,2012
170,09,0,43,7.261540658027683,129909.66416337396,2013
170,09,0,53,6.149921930089587,129909.66416337396,2014
170,09,0,29,4.318739193595117,129909.66416488988,2015
170,09,0,26,4.253880037569643,129909.66416337396,2016
170,09,0,29,4.450948508307347,129909.66416488988,2017
170,09,0,35,5.340835468986171,129909.66416337396,2018
170,09,0,43,4.206453825812361,129909.66416337396,2019
170,09,0,40,8.034269796492222,129909.66416473224,2020
171,09,0,52,6.267555577432862,96693.14244172742,2001
171,09,0,45,5.107812086411695,96693.14244105598,2002
171,09,0,47,4.55728182170227,96693.14244105598,2003
171,09,0,38,4.135613939951048,96693.14244176829,2004
171,09,0,36,6.720359977903491,96693.14244105598,2005
171,09,0,46,5.068905293946874,96693.14244105598,2006
171,09,0,35,4.4058427467251375,96693.14244106856,2007
171,09,0,40,5.103730085266883,96693.14244176829,2008
171,09,0,45,4.23427412359656,96693.14244172742,2009
171,09,0,24,2.815148471630309,96693.14244105598,2010
171,09,0,37,4.326989418677159,96693.14244105598,2011
171,09,0,38,5.08395044376676,96693.14244172742,2012
171,09,0,47,8.696665485641162,96693.14244105598,2013
171,09,0,53,9.25806629102942,96693.14244105598,2014
171,09,0,38,5.510488517537081,96693.14244172742,2015
171,09,0,30,4.230240412509227,96693.14244105598,2016
171,09,0,26,4.200349956299518,96693.14244172742,2017
171,09,0,40,5.601145053712186,96693.14244105598,2018
171,09,0,62,6.384648340675969,96693.14244105598,2019
171,09,0,46,8.697865808782822,96693.14244106856,2020
172,09,0,23,4.014409363590144,122714.85851690224,2001
172,09,0,27,2.7253962217330656,122714.8585176284,2002
172,09,0,28,2.036519741448896,122714.8585176284,2003
172,09,0,20,2.45030691636059,122714.85851629294,2004
172,09,0,25,4.76207300485782,122714.8585176284,2005
172,09,0,41,2.769951378861959,122714.8585176284,2006
172,09,0,28,2.106533304393462,122714.85851745852,2007
172,09,0,32,3.623940988599831,122714.85851629294,2008
172,09,0,32,2.013718777640091,122714.85851690224,2009
172,09,0,21,2.543099873087071,122714.8585176284,2010
172,09,0,40,2.886077099496162,122714.8585176284,2011
172,09,0,22,3.168044219200816,122714.85851690224,2012
172,09,0,35,5.068690972966234,122714.8585176284,2013
172,09,0,22,4.762621533881025,122714.8585176284,2014
172,09,0,28,3.107474713761898,122714.85851690224,2015
172,09,0,22,2.9215729496837968,122714.8585176284,2016
172,09,0,30,2.878767074655638,122714.85851690224,2017
172,09,0,32,3.465442665839638,122714.8585176284,2018
